NDVI,VH_dB,VV_dB,VV+VH_dB,Angle,Entropy,Anisotropy,Alpha,BDOP,S0,S1,S2,S3,Eig_1,Eig_2,RVI,DpRVI,PRVI,PRVI_dB,NSE,Height(cm),Moisture,NDVI,Ph_dB,Pv_dB,Pg_dB,TP_dB
0.413793103448276,-16.513107,-9.647814,-8.83501816296757,40.864037,0.6310001,0.68262833,16.363407,0.786125537224594,0.052405857,0.040248275,-0.006487273,-0.005935693,0.0468017197439201,0.00560413725607987,0.682733283021458,0.297940551249374,0.00477362389890797,-23.2115180088503,0.209069799992616,9.1,43.6602228487045,0.413793103448276,-22.265285692947,-19.050477454125,-14.6818417560611,-12.8062017254619
0.41015625,-17.804335,-10.075493,-9.39846127346257,41.150444,0.61246306,0.6977934,14.90632,0.82038594438164,0.05335656,0.0437606,0.0010166123,0.00022238014,0.0485647659322778,0.00479179406772219,0.577394578495383,0.253290478939703,0.00297787800652432,-25.2609309777878,0.170702948237527,8.5,38.9533023164217,0.41015625,-36.5290400069402,-17.2706452054256,-14.6360545700224,-12.7281217798912
0.457802923149458,-16.326729,-9.720704,-8.86254564030861,41.047848,0.6456951,0.67015606,16.974823,0.783460497674059,0.053731024,0.041520998,-0.0060152025,-0.0034508882,0.0479135794017884,0.0058174445982116,0.717202460782709,0.301364575455129,0.00504503693336085,-22.9713565006213,0.228581668731834,8.2,38.7222016043849,0.457802923149458,-24.6206911051714,-17.5650864555732,-14.8463144721505,-12.6977488261553
0.499335400974745,-17.719822,-10.878449,-10.0615607243098,41.21308,0.59865934,0.7086238,15.229785,0.739404568710448,0.043114968,0.03133221,0.0051776916,0.002789363,0.0374971861595024,0.00561778184049762,0.685857569851325,0.356938157529834,0.00440539312847016,-23.560153299518,0.138757683828853,10.4,23.5462695341204,0.499335400974745,-25.5449496417121,-17.4504633580268,-16.5093986849036,-13.653719318973
0.486238532110092,-18.247074,-10.461293,-9.79243473790717,41.227325,0.5816608,0.72181726,14.455101,0.798624143508858,0.0466976,0.036338888,0.008209074,0.0017105961,0.0419957154019596,0.00470188459804038,0.570947330207553,0.281787666947943,0.00301508792876224,-25.2070001804475,0.118015220778927,9.2,25.2395360564801,0.486238532110092,-27.6685252245679,-17.6204850304003,-15.5766493468077,-13.3070543920992
0.4933048,-16.627007,-8.78506,-8.12417450183049,40.169758,0.70779884,0.6138582,23.513575,0.619676399562678,0.0543269275,0.0297945125,-0.0022819824,-0.015505468,0.0439960211662513,0.0103309063337487,0.564646776329755,0.498162380131179,0.00826899419941385,-20.8254731272186,0.385414085961056,12.2,14.4627606752731,0.4933048,-18.0951512096163,-17.4342911174612,-16.8261441111462,-12.6498485612085
0.4951357,-16.585815,-8.887864,-8.20635998495444,40.132034,0.74727166,0.57367975,25.280432,0.507942149182574,0.058108731,0.025719769,-0.0041700694,-0.013866896,0.043812302355206,0.014296428644794,0.580917405199675,0.617026311950607,0.0108002687982941,-19.6656543560905,0.488268844925383,13.3,14.4571718988233,0.4951357,-18.5802074158973,-14.3128057693844,-21.4280607767787,-12.3575860874149
0.4951357,-16.564554,-9.291025,-8.54524789863876,40.18893,0.7202817,0.6015839,23.802519,0.609977761500884,0.055997307,0.028968339,-0.0035449618,-0.017747588,0.0450772094869689,0.0109200975130311,0.631145216180144,0.508974684486743,0.00860268229239562,-20.6536611583081,0.410990234540237,8.5,14.9163417803769,0.4951357,-17.508606617339,-17.3135745033403,-17.0582136316692,-12.5183285840741
0.50395256,-16.32641,-10.045463,-9.12719853470517,40.20829,0.74275154,0.5783104,24.352423,0.607026339102283,0.057071317,0.030146267,-0.006641097,-0.015725482,0.0458575548131279,0.0112137621868721,0.762322680971731,0.512246342266899,0.00915635113957086,-20.3827756079283,0.42500634576082,7.7,13.6612849483537,0.50395256,-18.0339603416682,-16.497687333475,-17.2246644432192,-12.4358210538633
0.5043257,-15.624016,-9.522197,-8.56921947330136,40.139633,0.7700114,0.54883,26.093716,0.487847504371558,0.058050873,0.025338715,-0.0055520986,-0.0113641816,0.0431854232598201,0.0148654497401799,0.788098332094737,0.637078654053442,0.0140280647891762,-18.5300223697953,0.49616478272253,4.6,17.6248412327027,0.5043257,-19.4446183485338,-13.6961329031293,-23.9894671829353,-12.3619124472417
