S.No.,Sigma_VH,Sigma_VV,C11,C22,Eig_1,Eig_2,,,w1,w2,q,mcp,tanQc,,Qc,,p1,p2,logp1,logp2,,Hc
20,0.021164179,0.12173675,0.04740484,0.008803941,0.04771173307207,0.00849704792793001,,,0.21685332307207,0.03846516792793,0.177378734081683,0.698688741443878,0.792317109160277,,38.3903875718567,,0.849344370721939,0.150655629278061,-0.235578474913827,-2.73067351435583,,0.61147858818953
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
21,0.012713635,0.09982449,0.032315657,0.008889363,0.0330166298666085,0.00818839013339153,,,0.165156776866608,0.0297913881333915,0.180382474752781,0.694366057424633,0.788322079866757,,38.2494927637771,,0.847183028712316,0.152816971287684,-0.239254406215541,-2.71012332224043,,0.616845110411347
22,0.0112252645,0.08115394,0.03197772,0.0068547567,0.0324678222160514,0.00636465448394864,,,0.145599482216051,0.0244446756839486,0.167889853122389,0.712490261519903,0.804846670491792,,38.8287338503633,,0.856245130759951,0.143754869240049,-0.223904216129399,-2.79831727128602,,0.593988628243313
23,0.012423859,0.073415846,0.032519642,0.0061146687,0.0327189600452449,0.00591535065475505,,,0.138654448045245,0.0244538783547551,0.176365624756412,0.700151685760231,0.793661478340385,,38.4376770916219,,0.850075842880115,0.149924157119885,-0.23433653214785,-2.73769523295497,,0.609650475335087
24,0.013262324,0.08212671,0.03218453,0.009388115,0.0325764867667685,0.00899615823323149,,,0.146887726766769,0.0316465972332315,0.215447525329877,0.645484447761077,0.740727707869231,,36.5283731982575,,0.822742223880539,0.177257776119462,-0.28148760905521,-2.49607917646118,,0.674041185306504
25,0.012691732,0.08070345,0.039948158,0.007170474,0.0401196837999421,0.0069989482000579,,,0.160771291799942,0.0268611542000579,0.1670768076771,0.713683269896104,0.805913730104277,,38.8658178199701,,0.856841634948052,0.143158365051948,-0.222899510838285,-2.80431612230511,,0.592450892453815
26,0.014719784,0.069510095,0.03733028,0.008355672,0.0378342954551898,0.00785165654481024,,,0.14467467045519,0.0309271125448102,0.213770056966463,0.647758558979891,0.743042469042549,,36.6139166833036,,0.823879279489946,0.176120720510054,-0.279495135683168,-2.5053634434209,,0.671516665802434
27,0.015046815,0.07232557,0.033168934,0.0075011714,0.0332853893223199,0.00738471607768005,,,0.13877989332232,0.0299327024776801,0.215684720322998,0.645163393571827,0.740400110675057,,36.5162513217701,,0.822581696785913,0.177418303214087,-0.281769124009402,-2.49477324311719,,0.674396559827291
28,0.01311509,0.091422364,0.07691395,0.005255785,0.0782831644039475,0.00388657059605255,,,0.246619478403947,0.0222574455960526,0.0902501527458276,0.834441384816998,0.9016770339655,,42.0402549721934,,0.917220692408499,0.0827793075915008,-0.124659192543465,-3.59458600859582,,0.41189733176946
29,0.007618799,0.0814212,0.032415476,0.0055426476,0.0327446343746247,0.00521348922537525,,,0.146581310374625,0.0183749358253753,0.125356607731324,0.7772144280842,0.859206460771709,,40.669384632873,,0.8886072140421,0.1113927859579,-0.170382241159842,-3.16627229129171,,0.504102780267582
30,0.010122148,0.08558216,0.026598407,0.005406517,0.0267847184608557,0.00522020553914432,,,0.138965285460856,0.0207488705391443,0.149309739265702,0.74017493428517,0.828966169376868,,39.6575827164156,,0.870087467142585,0.129912532857415,-0.200767657063956,-2.94438747842753,,0.557198257255106
31,0.008333223,0.08547383,0.033838745,0.005903714,0.0338966222459274,0.00584583675407257,,,0.153209197245927,0.0200827737540726,0.131080732195446,0.768220378149284,0.852070284139059,,40.43333043501,,0.884110189074642,0.115889810925358,-0.177701907029989,-3.10917436524394,,0.517429695945298
32,0.01945115,0.08608786,0.034389854,0.007397282,0.0349263063318777,0.00686082966812226,,,0.155404020331878,0.0337092616681223,0.216913704009287,0.643501912593086,0.738701585822397,,36.4533409325413,,0.821750956296543,0.178249043703457,-0.283226864672769,-2.48803375817882,,0.676231584991013
33,0.017652294,0.07910653,0.0344282975,0.0064245475,0.0353141871962068,0.00553865780379324,,,0.148849014696207,0.0296154993037932,0.198963354673438,0.668107696706661,0.76331442270876,,37.3550161696744,,0.83405384835333,0.16594615164667,-0.261787564641354,-2.59121292172087,,0.648346738196869
34,0.01497244,0.08992298,0.041518244,0.005179356,0.0419957154019596,0.00470188459804038,,,0.17343693940196,0.0248536805980404,0.143300963933866,0.749320662792417,0.836644577293994,,39.9173549932655,,0.874660331396209,0.125339668603791,-0.193205230341806,-2.99608501110761,,0.544517253199259
35,0.021472314,0.10296267,0.047319375,0.013553704,0.04989331681866,0.01097976218134,,,0.20017536181866,0.04600578018134,0.229827386164622,0.626244481542457,0.720742073396737,,35.7818790316581,,0.813122240771229,0.186877759228771,-0.298455838654063,-2.41983321419186,,0.694894089073178
36,0.021741996,0.13227993,0.04206072,0.0122662075,0.0439960211662513,0.0103309063337487,,,0.218336671166251,0.0443391098337487,0.203076787774176,0.662404279032114,0.757712172545405,,37.1516523149061,,0.831202139516057,0.168797860483943,-0.266728727140386,-2.56663147691316,,0.654947390623167
37,0.021949185,0.12918545,0.04191425,0.016194481,0.043812302355206,0.014296428644794,,,0.214912002355206,0.052440094644794,0.244007287029606,0.607707624266033,0.700799960618728,,35.0227699595055,,0.803853812133016,0.196146187866984,-0.314994936377425,-2.34999879821231,,0.714153186170927
38,0.022056902,0.11773281,0.042482823,0.013514484,0.0450772094869689,0.0109200975130311,,,0.205292842486969,0.0464914835130311,0.226464220329465,0.630703910353569,0.725438617068006,,35.9585809702742,,0.815351955176785,0.184648044823215,-0.294505146731894,-2.43715010848131,,0.690140349669237
39,0.023300165,0.09895864,0.043608792,0.013462525,0.0458575548131279,0.0112137621868721,,,0.188424986813128,0.0479764521868721,0.254618312561981,0.594110320226333,0.68573872228194,,34.4399416230111,,0.797055160113166,0.202944839886834,-0.327248525667825,-2.3008404366173,,0.727778820037416
40,0.021438522,0.12830155,0.039728377,0.014250738,0.0410655978034064,0.0129135171965936,,,0.209095524803406,0.0486027771965936,0.232442933641409,0.622793190181023,0.717080485912785,,35.6435688115928,,0.811396595090511,0.188603404909489,-0.301520846393387,-2.40657237326623,,0.698540731871522
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
41,0.026134206,0.10029189,0.035922065,0.010106729,0.0369241881020863,0.00910460589791369,,,0.173138143102086,0.0453455408979137,0.261903819028352,0.584906844596105,0.675335151352291,,34.0325400447489,,0.792453422298053,0.207546577701948,-0.335601953823828,-2.26849295178292,,0.736766865521139
42,0.02759373,0.09948314,0.029623115,0.010888396,0.0308726925870981,0.00963881841290187,,,0.159978947587098,0.0481209444129019,0.300795480522231,0.537520717090022,0.619093112541335,,31.7613644793417,,0.768760358545011,0.231239641454989,-0.379394150041344,-2.11253935436644,,0.780166025678913
43,0.029582975,0.10620391,0.039950784,0.011172914,0.0404370420995238,0.0106866559004762,,,0.186591736099524,0.0514425449004762,0.275695730024388,0.567771963900644,0.655514861297127,,33.2454369413415,,0.783885981950322,0.216114018049678,-0.351284268655588,-2.21013544048337,,0.753008064355643
44,0.026928175,0.10418352,0.038411904,0.00832942,0.0388293156428453,0.00791200835715467,,,0.181424739642845,0.0431696033571547,0.237947721143979,0.615577108661595,0.709348925517034,,35.3499427979401,,0.807788554330798,0.192211445669203,-0.307950390449708,-2.37923384764902,,0.706074778148691
45,0.02926207,0.10371166,0.04448861,0.013629881,0.0455833975720859,0.0125350934279141,,,0.193783667572086,0.0554270444279141,0.28602536592665,0.555179277944408,0.640574634907977,,32.6425940682518,,0.777589638972204,0.222410361027796,-0.362919099069962,-2.16870409704518,,0.764544392408208
46,0.027254537,0.10205503,0.05196115,0.014335703,0.0528664660045028,0.0134303869954972,,,0.206882646004503,0.0550206269954972,0.265950905298744,0.579840096190801,0.669535472064297,,33.8037118254804,,0.789920048095401,0.210079951904599,-0.340221456855182,-2.25098960383241,,0.741635537272998
47,0.027827376,0.103801794,0.033429783,0.009707946,0.0341559013382738,0.00898182766172623,,,0.171387478338274,0.0465171496617262,0.271415100523934,0.573050374481021,0.661683087353765,,33.4919323842267,,0.786525187240511,0.213474812759489,-0.346435128451555,-2.22786223417776,,0.748072427567083
48,0.026875462,0.099812225,0.04434057,0.012123322,0.046376370385721,0.010087521614279,,,0.190529165385721,0.049086305614279,0.257631452459812,0.590291015772692,0.681441931924482,,34.272158116446,,0.795145507886346,0.204854492113654,-0.330709203927649,-2.28732856585223,,0.731531469574451
49,0.02914323,0.10486303,0.038864743,0.012494823,0.0396658273147279,0.0116937386852721,,,0.183393600314728,0.0533317916852721,0.290805085857672,0.54942060727248,0.633637162975604,,32.3598663296613,,0.77471030363624,0.22528969636376,-0.368271167262863,-2.15014676153962,,0.769709378855468
50,0.02696888,0.24872519,0.083180735,0.016047045,0.083510230760984,0.015717549239016,,,0.415416155760984,0.058733474239016,0.141384665532385,0.752257639686375,0.839080505719354,,39.999356947401,,0.876128819843188,0.123871180156813,-0.190785085694031,-3.01308752549814,,0.540387019672017
51,0.036252506,0.2193823,0.086034603,0.017358347,0.0865022478585661,0.0168907021414339,,,0.391919150858566,0.0705015551414339,0.179888007480594,0.695076132073403,0.788980666379212,,38.2727571922585,,0.847538066036701,0.152461933963299,-0.238649928468375,-2.7134790131142,,0.615967156942097
52,0.038769953,0.22338541,0.08017776,0.01662281,0.0802980913376753,0.0165024786623247,,,0.383861261337675,0.0718952416623247,0.187294861200073,0.684501521364689,0.779077276886375,,37.9213461436005,,0.842250760682345,0.157749239317655,-0.2476782685636,-2.66429504648012,,0.628897727002215
53,0.03597361,0.21904075,0.09358371,0.01906498,0.0954507493253005,0.0171979406746995,,,0.4080752093253,0.0722365306746995,0.177017689445368,0.69920980622002,0.792796385028098,,38.4072536767977,,0.84960490311001,0.15039509688999,-0.235136002860073,-2.73317056116837,,0.610828152291392
54,0.03703754,0.21733749,0.108335897,0.015792877,0.108784547340962,0.0153442266590379,,,0.434457934340962,0.0681746436590379,0.15691885973369,0.728729705781077,0.819156372698169,,39.3228383223012,,0.864364852890538,0.135635147109462,-0.210287684873459,-2.88219702268034,,0.572692500970039
55,0.029882435,0.16740626,0.066373263,0.015964397,0.066576476814578,0.015761183185422,,,0.300355999814578,0.061608015185422,0.205116645658669,0.659590386710558,0.75492546986849,,37.050084574649,,0.829795193355279,0.170204806644721,-0.269172794562093,-2.55465631506334,,0.658173075258705
56,0.042373713,0.18609685,0.09301828,0.009975806,0.093042031466759,0.00995205453324095,,,0.372157161466759,0.062301573533241,0.167406622749636,0.713199121047752,0.805480998799715,,38.8507835878122,,0.856599560523876,0.143400439476124,-0.223307157829067,-2.8018786494455,,0.593075442947469
57,0.052120347,0.18152551,0.090849146,0.015910584,0.0914167326772628,0.0153429973227372,,,0.363791388677263,0.0833739283227372,0.229180598875314,0.62710020141058,0.721646315482295,,35.815961353897,,0.81355010070529,0.18644989929471,-0.297696901032071,-2.42314007700381,,0.693985567148631
58,0.038655378,0.16128394,0.091374524,0.019324368,0.0917874515799594,0.0189114404200406,,,0.344445915579959,0.0768911864200406,0.223231523272893,0.635013455710147,0.729940345990653,,36.1272143695663,,0.817506727855073,0.182493272144927,-0.290697491245192,-2.45408481676904,,0.6855011231969
59,0.035682626,0.20557193,0.087397784,0.018930305,0.0877829113977288,0.0185451776022712,,,0.380752625397729,0.0731581086022712,0.192140785702663,0.677654203250143,0.772554510340635,,37.6880421466492,,0.838827101625072,0.161172898374928,-0.253554620734147,-2.63331892339888,,0.637108130843811
60,0.034213305,0.20032999,0.06818773,0.013811449,0.0682511386037324,0.0137480403962676,,,0.336768858603732,0.0617727943962676,0.183427869941366,0.690005830350347,0.784257815528932,,38.1055934730551,,0.845002915175173,0.154997084824827,-0.242971776330989,-2.68968701324795,,0.622205505449603
61,0.03145617,0.18378583,0.07448545,0.0142662395,0.0744956867516731,0.0142560027483269,,,0.332766966751673,0.0599784122483269,0.18024148500619,0.69456846366446,0.788509903152224,,38.2561291001428,,0.84728423183223,0.15271576816777,-0.239082074482972,-2.7110790642982,,0.61659499369102
62,0.031478193,0.20497629,0.0690922,0.012381689,0.0691012556888828,0.0123726333111172,,,0.343169745688883,0.0562325153111172,0.163862100367372,0.718416640054438,0.810122539579422,,39.0117117767684,,0.859208320027219,0.140791679972781,-0.218920131354665,-2.82836601387143,,0.586308400952256
63,0.031843044,0.18880099,0.06788387,0.012752849,0.0678953106612301,0.0127414083387699,,,0.32458017066123,0.0573373013387699,0.176650659903109,0.699739836260909,0.793283402324234,,38.424384148626,,0.849869918130454,0.150130081869546,-0.23468605696611,-2.73571501322687,,0.610165738927642
64,0.03119771,0.1933481,0.05866335,0.010757919,0.0587277629381211,0.0106935060618789,,,0.310739212938121,0.0526491350618789,0.169431899386201,0.710232123007538,0.802819997886007,,38.7581935353526,,0.855116061503769,0.144883938496231,-0.225807850336386,-2.78703042501791,,0.596887864321702
65,0.029028477,0.17635822,0.05007487,0.009781823,0.0502336009010301,0.00962309209896995,,,0.27666669090103,0.04843339209897,0.175060438035512,0.702040112373826,0.795391117263492,,38.4984278532188,,0.851020056186913,0.148979943813087,-0.232734962247056,-2.74680997164269,,0.607281715888705
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
66,0.03189748,0.15245998,0.06313922,0.008848725,0.0643720712925763,0.00761587370742368,,,0.279971271292576,0.0483620787074237,0.172739433171642,0.705408672573629,0.798460461726528,,38.605981843252,,0.852704336286814,0.147295663713186,-0.229882501661394,-2.76321313587522,,0.603031118832866
67,0.03526906,0.14543943,0.06898197,0.009384605,0.0696140044737349,0.00875257052626515,,,0.284035404473735,0.0534062355262651,0.18802668500153,0.683463869330026,0.77809439862496,,37.8862851791465,,0.841731934665013,0.158268065334987,-0.248567241767469,-2.65955791098927,,0.630150070525909
68,0.035957135,0.18055,0.05674251,0.013271509,0.0597703331557357,0.0102436858442643,,,0.297062843155736,0.0594723298442643,0.200201173638824,0.666387305668357,0.761631028423964,,37.2940236629104,,0.833193652834179,0.166806347165822,-0.263276245738679,-2.58375390891993,,0.650346648413824
69,0.035203982,0.13792568,0.06521478,0.016569765,0.0693724844337606,0.0124120605662394,,,0.272512944433761,0.0641858075662394,0.235533059538171,0.618734508607627,0.712744510614254,,35.4791632823207,,0.809367254303814,0.190632745696186,-0.305133613818195,-2.39113213725654,,0.702793239859437
70,0.03737861,0.10040691,0.056020297,0.015336945,0.0610243255461123,0.0103329164538877,,,0.217451532546112,0.0630484714538877,0.289942640162896,0.550456537933684,0.634890010012822,,32.4110560503216,,0.775228268966842,0.224771731033158,-0.367306914801715,-2.15346749199216,,0.768785319639995
71,0.06598698,0.13401945,0.0630932005,0.0129381045,0.0636998949382168,0.0123314100617831,,,0.260812545438217,0.0912564945617831,0.349893040645165,0.481598867302941,0.547082844860008,,28.6823127164455,,0.740799433651471,0.259200566348529,-0.432845099243488,-1.94785922439892,,0.825537618509799
72,0.0564919,0.1281454,0.05739357,0.01611077,0.0590750542114605,0.0144292857885395,,,0.24461402421146,0.0870319557885395,0.35579299293692,0.475151450419875,0.538408152780846,,28.2983844616125,,0.737575725209937,0.262424274790063,-0.439136919726858,-1.93002691647318,,0.830382645914769
73,0.043609194,0.19086549,0.0682293165,0.0173902835,0.0704329544865713,0.0151866455134287,,,0.329527760986571,0.0761861230134287,0.231197889929927,0.624434233000374,0.718824440587899,,35.709503596732,,0.812217116500187,0.187782883499813,-0.300062664239581,-2.41286252824995,,0.696810314961461
74,0.04971112,0.17900783,0.066373935,0.017627235,0.0681331954886254,0.0158679745113746,,,0.313514960488625,0.0832063295113746,0.265398274397159,0.5805300516573,0.670328252329984,,33.8350637656628,,0.79026502582865,0.20973497417135,-0.339591533587211,-2.25336063804813,,0.74097584728125
75,0.043502618,0.12345801,0.05961485,0.00977268,0.0622209946401309,0.00716653535986913,,,0.245293854640131,0.0604418333598691,0.246405819862642,0.604613816887029,0.697405389370749,,34.892126562672,,0.802306908443515,0.197693091556486,-0.31777387492699,-2.33866563834398,,0.717290215337932
76,0.062165767,0.13236822,0.066238993,0.016353817,0.0674059717632375,0.0151868382367625,,,0.266013184763237,0.0937064222367625,0.35226232233626,0.479002976689215,0.543599036559767,,28.5284603959461,,0.739501488344608,0.260498511655392,-0.435375043945408,-1.94065296512261,,0.827497702039793
77,0.030389491,0.13099603,0.062348902,0.013960873,0.0632613924591063,0.0130483825408937,,,0.256606324459106,0.0573987465408937,0.223684068044243,0.634408792456134,0.729310904271242,,36.1036790997798,,0.817204396228067,0.182795603771933,-0.291231129681407,-2.45169672084093,,0.686154741845898
78,0.025727352,0.15052935,0.05235515,0.011530459,0.0523782916150794,0.0115073173849206,,,0.255262791615079,0.0487651283849206,0.191038921404791,0.67920624931473,0.774040627571734,,37.7413267707243,,0.839603124657365,0.160396875342635,-0.252220559129977,-2.64028205765559,,0.635258161619536
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
79,0.03657411,0.12353093,0.054029163,0.01461573,0.0543457860716783,0.0142991069283217,,,0.231905879071678,0.0654889469283217,0.282394509317637,0.55958247284153,0.645834642236661,,32.8557748715783,,0.779791236420765,0.220208763579235,-0.358840153595449,-2.18305621035964,,0.76054851595688
80,0.04557782,0.22739454,0.08125498,0.022591116,0.0829846964339003,0.0208613995660997,,,0.3916342164339,0.0890303355660997,0.227330329757145,0.629553145969875,0.724230393976439,,35.9131982746259,,0.814776572984937,0.185223427015063,-0.295523595344903,-2.43266151302259,,0.691371604460998
81,0.036313258,0.13892843,0.0604073,0.010640236,0.0621966740845091,0.00885086191549091,,,0.261532404084509,0.0558043559154909,0.21337453808385,0.64829567229784,0.743587727472797,,36.6340394905007,,0.82414783614892,0.17585216385108,-0.27902494273567,-2.50756500753281,,0.670918535359074
82,0.051977925,0.2134588,0.1032022,0.02293958,0.104659862703626,0.0214819172963739,,,0.421320862703626,0.0963994222963739,0.228802869332832,0.627600366107448,0.722174176066304,,35.8358437430531,,0.813800183053724,0.186199816946276,-0.297253489960293,-2.42507644030875,,0.693453733809261
83,0.070056,0.31079727,0.1437796,0.023508942,0.146157626379891,0.0211309156201093,,,0.600734496379891,0.114695857620109,0.190926038559934,0.679365414176684,0.774192777732666,,37.7467777794623,,0.839682707088342,0.160317292911658,-0.252083818646102,-2.64099804211922,,0.635068079951468
84,0.06617877,0.24966055,0.119502105,0.021754915,0.122311767930146,0.0189452520698538,,,0.491474422930146,0.106878937069854,0.217465919045485,0.642756457255111,0.737937774583882,,36.4250173877143,,0.821378228627556,0.178621771372444,-0.28388138699981,-2.48502016035877,,0.677052693733756
85,0.052393865,0.24428916,0.12976822,0.021072498,0.132195049790227,0.0186456682097725,,,0.506252429790227,0.0921120312097725,0.18194881799963,0.692120648155364,0.786233429014817,,38.1756130068562,,0.846060324077682,0.153939675922318,-0.241167563758387,-2.69956297966519,,0.619612157371993
86,0.034133192,0.24574618,0.12932064,0.01780214,0.131165908237494,0.0159568717625063,,,0.506232728237494,0.0678922037625063,0.134112632343785,0.763493274796482,0.848267175836601,,40.3068480697133,,0.881746637398241,0.118253362601759,-0.18156392604262,-3.08004688688372,,0.524319282605983
87,0.042688936,0.13848945,0.06439585,0.012452347,0.0655987268364957,0.0112494701635043,,,0.268484026836496,0.0663907531635043,0.247280085693648,0.603489082316057,0.696166599940342,,34.8443467608317,,0.801744541158029,0.198255458841971,-0.318785469071768,-2.33456750469169,,0.718425261468999
88,0.055950683,0.17513688,0.058143828,0.015550761,0.05836331628734,0.01533127271266,,,0.29164402428734,0.08683271671266,0.297735285078596,0.541146351645107,0.623554003587372,,31.9457673235292,,0.770573175822554,0.229426824177447,-0.375996129213467,-2.12389401632624,,0.777010790440219
89,0.05951718,0.2809192,0.071984447,0.023474283,0.0754063448267572,0.0200523851732428,,,0.428309991826757,0.103043848173243,0.240582405593101,0.612146029947792,0.705636675701657,,35.2081968651799,,0.806073014973896,0.193926985026104,-0.311017569322984,-2.36641452581827,,0.709614504127945
90,0.050800942,0.28648418,0.079026358,0.017824082,0.0831260765135451,0.0137243634864549,,,0.448636614513545,0.0823493874864549,0.183554763080909,0.689824638780384,0.784088169163919,,38.099574613357,,0.844912319390192,0.155087680609808,-0.243126461118924,-2.68884400444516,,0.622427122340107
91,0.05383084,0.24984269,0.08073158,0.01353316,0.0831786494448829,0.0110860905551171,,,0.413752919444883,0.0784500905551171,0.18960613174735,0.681228724890906,0.77597046524301,,37.8104066430075,,0.840614362445453,0.159385637554547,-0.250483988799787,-2.64940646281358,,0.632837776764407
92,0.039057758,0.28166136,0.071827945,0.017156095,0.072778187327435,0.016205852672565,,,0.426267492327435,0.072419705672565,0.16989263074496,0.709558593190255,0.802213747121302,,38.7370652468541,,0.854779296595127,0.145220703404873,-0.226376129637951,-2.78368094892063,,0.597749734314853
93,0.04758933,0.2918759,0.08621078,0.02237562,0.0896863445183226,0.0189000554816774,,,0.467773024518323,0.0888650054816774,0.189974626205057,0.680708105834316,0.775474419241753,,37.7926626593866,,0.840354052917158,0.159645947082842,-0.250930811316067,-2.64705216708242,,0.63346187448281
94,0.06633496,0.25444278,0.0725955785,0.0295183515,0.0760108751668489,0.0261030548331511,,,0.403049233666849,0.121956366333151,0.302584290320118,0.53540927436526,0.616483321064917,,31.653139737645,,0.76770463718263,0.23229536281737,-0.381376732421022,-2.10596774016879,,0.781991226277363
