Sigma_VH,Sigma_VV,C11,C22,Eig1,Eig2,w1,w2,q,mc,tan Qc,Qc,,p1,p2,log2p1,log2p2,,Hc
0.01826439,0.06253104,0.030253505,0.0043638055,0.0303832425,0.004234067997,0.1231677875,0.026862263497,0.21809487725839,0.641908226805347,0.737067348719072,36.392715162618,,0.820954113402673,0.179045886597327,-0.28462650895795,-2.48159872034401,,0.677985346375256
0.0137237115,0.097726196,0.032056645,0.009275973,0.0328268883,0.008505729701,0.1626097293,0.031505414201,0.193748641834803,0.675394576303753,0.770382836858198,37.6100390405102,,0.837697288151876,0.162302711848124,-0.255499091750012,-2.62324098941211,,0.639790022696993
0.01836042,0.08690108,0.043056395,0.005444192,0.04338699727,0.005113589731,0.17334447227,0.028918201731,0.166825058522531,0.714053006825599,0.806243920094874,38.8772852199116,,0.857026503412799,0.1429734965872,-0.222588274737475,-2.8061803596738,,0.591973468875837
0.01910178,0.07894283,0.039960563,0.0070629693,0.04025203716,0.006771495141,0.15915543016,0.032936244441,0.206943893826865,0.657077856087069,0.752424477141633,36.9586981101602,,0.828538928043534,0.171461071956465,-0.271358612315713,-2.54404702677049,,0.661036204081169
0.034318935,0.13686137,0.028430656,0.017800592,0.03166140491,0.01456984309,0.19695343091,0.06668937009,0.338604764496204,0.49409299372449,0.563680880112272,29.4091246946526,,0.747046496862245,0.252953503137755,-0.420730054409732,-1.98305587580753,,0.815925843974874
0.027579328,0.10014818,0.030602023,0.011735715,0.03106240673,0.01127533127,0.16181260973,0.05059037427,0.312647910162347,0.523637819796355,0.601773545580892,31.0384162170977,,0.761818909898177,0.238181090101823,-0.392479995910061,-2.06986921694673,,0.792002389101622
0.03492679,0.11282634,0.03296034,0.017068226,0.03665842554,0.01337014046,0.18244510554,0.06536515646,0.358273006373794,0.472458033557948,0.534762669611466,28.1362081246994,,0.736229016778974,0.263770983221026,-0.441773483527025,-1.92264222880295,,0.832383688489742
0.022163933,0.06240561,0.025623167,0.013469844,0.02726485202,0.01182815898,0.11529362902,0.04746193598,0.411661393464914,0.416770345394949,0.456770416459991,24.5495181821078,,0.708385172697474,0.291614827302526,-0.497394079719746,-1.7778640188028,,0.870798099871525
0.017642075,0.06564422,0.026737036,0.0118997535,0.02814417769,0.01049261181,0.12052543369,0.04003444031,0.332165909586946,0.501314502650893,0.573143859354072,29.8189136180404,,0.750657251325446,0.249342748674554,-0.413773768619986,-2.00379784738214,,0.810234742877267
0.041082747,0.072875135,0.020124393,0.01691223,0.02382031197,0.01321631103,0.11681983997,0.07121128803,0.609582139885549,0.242558519034146,0.20003209469204,11.3117006269514,,0.621279259517073,0.378720740482927,-0.686686202029498,-1.40079366291111,,0.957133508398963
0.015795643,0.07133387,0.0352548,0.0066277413,0.0361300255,0.005752515801,0.1427186955,0.028175900101,0.197422629195766,0.670254053360654,0.76540679687259,37.4306888464332,,0.835127026680327,0.164872973319673,-0.259932440026832,-2.60057316944922,,0.64584083655983
0.02505233,0.08034504,0.028731901,0.009882811,0.02986976885,0.008744943152,0.13894670985,0.043680084152,0.314365732007292,0.521646487957056,0.599258471603885,30.9325062768938,,0.760823243978528,0.239176756021472,-0.394366772111208,-2.06385090435624,,0.793668571090896
0.018623685,0.088432655,0.022422044,0.007300968,0.02283693503,0.006886076973,0.13369163403,0.032810729973,0.245420966024227,0.605882713203894,0.698799940991472,34.9458476560661,,0.802941356601947,0.197058643398053,-0.316633471564515,-2.34330306444725,,0.716006232154071
0.01763268,0.08049075,0.021954753,0.00638978,0.02228825051,0.006056282488,0.12473375351,0.030078742488,0.241143568934519,0.611417123739306,0.704845035995048,35.1779052363796,,0.805708561869653,0.194291438130347,-0.311670008465661,-2.36370576801993,,0.710362987284359
0.017510071,0.08179504,0.02629604,0.0071694083,0.02730534199,0.00616010631,0.13539642199,0.03083958561,0.227772530150595,0.628966238359059,0.723613183325786,35.8899947907219,,0.81448311917953,0.18551688082047,-0.296043296846642,-2.4303776262735,,0.691998344269963
0.020659408,0.080870636,0.023212634,0.011918693,0.02529741616,0.009833910844,0.12938068616,0.042412011844,0.327807906286343,0.506241972601042,0.57954485084938,30.094215583828,,0.753120986300521,0.246879013699479,-0.409046447367461,-2.01812389153147,,0.806293899748751
0.027076127,0.07323563,0.02544211,0.006700894,0.0258080145,0.0063349895,0.1244857545,0.0401120105,0.322221692442728,0.512605648077907,0.587743629793264,30.4446118518395,,0.756302824038953,0.243697175961047,-0.402964088928385,-2.03683856212976,,0.801134683922403
0.014456442,0.0909867,0.025053184,0.006157629,0.02554856025,0.005662252752,0.14158844425,0.026276323752,0.185582403219322,0.686934619280123,0.781374140000819,38.0031490369469,,0.843467309640061,0.156532690359939,-0.245595939989332,-2.67546411315991,,0.625949742355712
0.016045205,0.0796712,0.026851553,0.0076874546,0.02732376015,0.007215247454,0.13384651315,0.030947907054,0.231219374533254,0.624405886853579,0.718794361754127,35.708367310683,,0.81220294342679,0.18779705657321,-0.30008783928292,-2.41275364371948,,0.69684025887898
0.037950464,0.1325696,0.029465627,0.020463517,0.03632234188,0.01360680212,0.19835756888,0.07202078312,0.363085631300363,0.467259249216816,0.527690750254258,27.8201962697987,,0.733629624608408,0.266370375391592,-0.446876197485608,-1.90849445411555,,0.836208001183329
0.03503359,0.096672244,0.03179344,0.01646283,0.03272820022,0.01552806978,0.16119388422,0.06702448978,0.415800451141955,0.412628452255996,0.450790935579938,24.2654200413141,,0.706314226127998,0.293685773872002,-0.501617940254918,-1.76765471162635,,0.873434929205549
0.039234776,0.12698938,0.042304896,0.018724265,0.04400511754,0.01702404346,0.21329939354,0.07498308446,0.351539135745074,0.479794367106835,0.544662388354217,28.5754680287125,,0.739897183553417,0.260102816446583,-0.434603287771888,-1.94284607372442,,0.826901484283382
0.029105518,0.07336852,0.030285323,0.015913686,0.03622898082,0.009970028184,0.13988282382,0.054989232184,0.393109251603039,0.435637583842485,0.483719440173645,25.8139567363389,,0.717818791921243,0.282181208078757,-0.478308402637927,-1.82530618035508,,0.858405862833556
0.031904925,0.10940038,0.051599696,0.01406479,0.05490608627,0.01075839973,0.21590616227,0.05672811473,0.262744305829766,0.583851925339527,0.674131863640933,33.9851649657535,,0.791925962669764,0.208074037330236,-0.336562536150679,-2.26483113246495,,0.737785168042898
0.02762217,0.10090379,0.026850972,0.013776793,0.02928530315,0.01134246185,0.15704006515,0.05274142485,0.335846936892334,0.497177516948707,0.567734645289811,29.5850786201656,,0.748588758474353,0.251411241525647,-0.417754711377079,-1.99187893546024,,0.813507236869422
0.029048365,0.12407963,0.034968622,0.013364242,0.03588864424,0.01244421976,0.19493689624,0.05485682676,0.281408126517322,0.560782984446731,0.647262055424756,32.9134499947041,,0.780391492223365,0.219608507776635,-0.357730045020978,-2.186994148516,,0.759452005118884
0.02567684,0.09806543,0.036743555,0.013779085,0.03775718073,0.01276545927,0.17256616573,0.05222138427,0.302616587956798,0.535371204766456,0.616436185750029,31.6511827736394,,0.767685602383228,0.232314397616772,-0.381412503666657,-2.10584952736718,,0.782024052055704
0.026961595,0.07248773,0.03196637,0.009527531,0.0324312071,0.009062693902,0.1368853071,0.045551819902,0.332773625358656,0.500629935906625,0.572250974487766,29.7803901127257,,0.750314967953312,0.249685032046688,-0.414431756190673,-2.00181875675804,,0.810778530297832
0.02654716,0.07379735,0.029297266,0.010703063,0.02937407775,0.01062625125,0.13246869375,0.04787647425,0.361417274487165,0.469057310701,0.530141907865159,27.9299370055849,,0.7345286553505,0.2654713446495,-0.445109320748889,-1.91337195198667,,0.834890975762196
0.022539258,0.07585136,0.029662764,0.010260348,0.03049494739,0.009428164612,0.13600907139,0.042227770612,0.310477604033585,0.526161144489688,0.604949482948605,31.1718192933507,,0.763080572244844,0.236919427755156,-0.390092698324267,-2.07753158826023,,0.789879754499691
0.021560885,0.073221125,0.019355278,0.0123265,0.02044327186,0.01123850614,0.11301967486,0.04512589114,0.399274650151829,0.429311965154938,0.474739244429914,25.395527019994,,0.714655982577469,0.285344017422531,-0.484679163019295,-1.80922577937721,,0.862630615794281
0.021115763,0.07280481,0.022944072,0.0122741405,0.02344920892,0.01176900358,0.11919809092,0.04515890708,0.378855959281332,0.450477830216879,0.50455353714813,26.7733895549301,,0.72523891510844,0.27476108489156,-0.463471755122894,-1.86375040881572,,0.848213837162029
0.021612938,0.07348871,0.028640423,0.011792168,0.02881700234,0.01161558866,0.13094613534,0.04502069466,0.343810793217412,0.488304759936859,0.556026623509701,29.0752245655707,,0.744152379968429,0.255847620031571,-0.426330022861625,-1.96664328184279,,0.820415504275029
0.01857439,0.0725942,0.02678641,0.011650346,0.02745813367,0.01097862233,0.12683874367,0.04120335833,0.32484836366087,0.50960672546217,0.583889486018582,30.2802064813756,,0.754803362731085,0.245196637268915,-0.405827244571349,-2.02798890145707,,0.803575827946299
0.021618769,0.08962081,0.026742244,0.009843288,0.02799232069,0.008593211308,0.14435537469,0.040055268308,0.277476806069866,0.56558615428249,0.652944271771164,33.1422981050819,,0.782793077141245,0.217206922858755,-0.353297097760355,-2.20285800917221,,0.755034531967957
0.022973651,0.06634782,0.015634002,0.0059306626,0.01573988925,0.005824775352,0.09772171125,0.034729088952,0.355387646284182,0.47559261402672,0.539004051766506,28.3248473231547,,0.73779630701336,0.26220369298664,-0.438705527143389,-1.93124008966335,,0.830053601346321
0.021310689,0.049226142,0.01325322,0.004593393,0.01335467067,0.004491942334,0.07583403267,0.030396024334,0.400822998115788,0.427732127963455,0.472487540565828,25.2901508051616,,0.713866063981727,0.286133936018273,-0.486274674631705,-1.80523748075713,,0.863674693810078
0.015837856,0.047025267,0.014404613,0.0043423874,0.01447708356,0.004269916837,0.07590696356,0.024450160237,0.32210694632349,0.512736927645372,0.58791195547882,30.4517794875219,,0.756368463822686,0.243631536177314,-0.402838882359985,-2.03722720408206,,0.801027419891397
0.018568747,0.08102707,0.025050808,0.0064165974,0.02510694045,0.006360464948,0.13118481845,0.031345809348,0.238943878707636,0.614278123788977,0.70794623047114,35.2964415965688,,0.807139061894489,0.192860938105511,-0.309110838209799,-2.37436712417048,,0.707418102948479
0.018720794,0.07381107,0.027520157,0.008491153,0.02841664729,0.007594662707,0.12974787429,0.034806609707,0.268263429343001,0.576959450006424,0.666215234805816,33.6721571592445,,0.788479725003212,0.211520274996788,-0.34285443690822,-2.241132137285,,0.744378658112187
0.021956714,0.06909168,0.027405884,0.011276643,0.03085037529,0.00783215171,0.12734793929,0.04106550871,0.322467006054056,0.512325064326217,0.587383757081422,30.4292842344144,,0.756162532163109,0.243837467836891,-0.403231729298869,-2.03600826872715,,0.801363826216543
0.01566897,0.05844039,0.020976426,0.008849959,0.02276001854,0.007066366463,0.10217683454,0.031585295463,0.309123840107173,0.527739346520699,0.60692956469272,31.254801610305,,0.76386967326035,0.236130326739651,-0.388601579374549,-2.0823447529092,,0.788545708354337
0.020894745,0.071442544,0.033030253,0.012051848,0.03616846649,0.008913634512,0.14064126349,0.041860227512,0.297638306662229,0.541261528525909,0.623695289549693,31.95159570892,,0.770630764262955,0.229369235737045,-0.375888314075889,-2.12425619274873,,0.776910118194277
0.016196096,0.06206836,0.02498086,0.0077576484,0.02549893777,0.007239570627,0.11254815777,0.031193315027,0.277155269753466,0.565980305891912,0.653408513427046,33.1609426817175,,0.782990152945956,0.217009847054044,-0.352933930902805,-2.20416758690093,,0.754669863452257
0.024511227,0.09002471,0.024724426,0.009626199,0.02510098959,0.009249635414,0.13985012559,0.043387061414,0.31023970290308,0.526438250625918,0.605297503458221,31.1864148719109,,0.763219125312959,0.236780874687041,-0.389830770964734,-2.07837553887179,,0.789645878057992
0.019079216,0.057291783,0.012870086,0.008924704,0.01312958048,0.00866520952,0.08329144948,0.03666912952,0.440250827052842,0.388647006780452,0.415779757316761,22.5765523393052,,0.694323503390226,0.305676496609774,-0.526320086273793,-1.70992246686296,,0.888119515351279
0.022516245,0.07266588,0.01840236,0.008196037,0.01998647875,0.006611918253,0.11105471875,0.037324200253,0.33608837763141,0.496906966248415,0.567379784439658,29.5697002803092,,0.748453483124208,0.251546516875793,-0.418015440262235,-1.9911028818921,,0.813720106945278
0.019196447,0.08823041,0.03109148,0.009240553,0.03120993989,0.009122093107,0.15053182989,0.037559093107,0.249509310651747,0.600628329017248,0.693004409844257,34.7221299598689,,0.800314164508624,0.199685835491376,-0.321361651629545,-2.32419609455967,,0.721299320716951
0.017682666,0.043319087,0.013934182,0.010240894,0.01420242385,0.009972652155,0.07145569285,0.037896212155,0.530345597999474,0.306894339823943,0.293739687420292,16.3696069666488,,0.653447169911972,0.346552830088029,-0.613857493582738,-1.52885279477242,,0.930951704727269
0.019240512,0.09044943,0.036378264,0.009794541,0.0368724768,0.009300328205,0.1637001708,0.038335381205,0.234180459419533,0.620508560750226,0.71464376064936,35.5512594475261,,0.810254280375113,0.189745719624887,-0.303553357919208,-2.39786075388747,,0.700939221882928
0.025454395,0.07412515,0.024615271,0.009359347,0.02552403445,0.008450583552,0.12426445545,0.043264325552,0.348163321485026,0.483499786803994,0.549626349879731,28.7943546238315,,0.741749893401997,0.258250106598003,-0.430995280513699,-1.95315915029508,,0.824094262144369
0.015580763,0.046896465,0.017340567,0.006016569,0.01805986904,0.005297266961,0.08229690104,0.026894598961,0.326799656136846,0.507386583007767,0.581025200478723,30.1576672464216,,0.753693291503884,0.246306708496116,-0.407950543339167,-2.02147217276597,,0.805371744970573
0.01290874,0.046477284,0.012955616,0.0048708543,0.01342207883,0.00440439147,0.07285497883,0.02218398577,0.304495123411732,0.53316019669684,0.613693778084619,31.5371815912594,,0.76658009834842,0.23341990165158,-0.383491550945047,-2.09900052274529,,0.783925486425063
0.016101355,0.08467,0.017677644,0.005958278,0.01814216262,0.005493759379,0.12048980662,0.027553392379,0.228678202347006,0.627765509455303,0.722348356263164,35.8424022261537,,0.813882754727651,0.186117245272349,-0.297107115329423,-2.42571635589971,,0.69327800344563
0.019797612,0.052487843,0.020909676,0.014951477,0.02128823717,0.01457291583,0.09468575617,0.04932200483,0.520902053540626,0.315009073295709,0.305868279629272,17.0072096007213,,0.657504536647855,0.342495463352145,-0.604927246145111,-1.54584321642795,,0.927186697362564
0.0122118555,0.05166828,0.012717603,0.005091866,0.01276031583,0.005049153168,0.07714619883,0.022352874668,0.28974693513101,0.55069180280459,0.635174240722766,32.4226612787085,,0.775345901402295,0.224654098597705,-0.367088018169946,-2.15422271220409,,0.768575151930872
0.025045985,0.06267314,0.023838619,0.00941757,0.02398316328,0.009273025721,0.11049492228,0.043736580721,0.395824349377514,0.432845043068582,0.479762089305342,25.6299260585279,,0.716422521534291,0.283577478465709,-0.48111740413646,-1.81818513563869,,0.860279699973728
0.013882656,0.042498425,0.013795954,0.0039359457,0.01414902897,0.003582870726,0.07044340797,0.021401472426,0.303810860983817,0.533964825611944,0.614692903783274,31.5787473008703,,0.766982412805972,0.233017587194028,-0.382734598317577,-2.10148924730368,,0.783234659602838
0.012212351,0.057434775,0.018211974,0.0063218772,0.02080925103,0.003724600167,0.09645600003,0.022258828367,0.230766653811862,0.625003402396149,0.719428066914417,35.7322998993831,,0.812501701198075,0.187498298801925,-0.299557261172808,-2.4150505889917,,0.696208661265673
0.024512049,0.054608956,0.01729497,0.011260274,0.01775716303,0.01079808097,0.08966108903,0.04657040397,0.519404844105985,0.31630487276536,0.307807732653921,17.1087701696388,,0.65815243638268,0.34184756361732,-0.603506325906559,-1.54857495176202,,0.926575733106416
0.026000991,0.039588936,0.012850386,0.004080658,0.0131693184,0.003761725605,0.0656086404,0.033843374605,0.515837158012499,0.319402938124512,0.312447054632119,17.351260936926,,0.659701469062256,0.340298530937744,-0.600114777291089,-1.55512717165792,,0.92510409212146
0.014139696,0.03521218,0.0141726015,0.0047837533,0.01533245821,0.003623896588,0.06471723971,0.022547345888,0.348397830145961,0.483241781680637,0.549281508218946,28.7791783602805,,0.741620890840319,0.258379109159681,-0.431246210838661,-1.95243866699995,,0.824290562522044
0.014258681,0.037426367,0.017940622,0.0054327203,0.01878992986,0.00458341244,0.07415691886,0.02427481374,0.327343882582664,0.506768536958578,0.580226175654471,30.1234290791297,,0.753384268479289,0.246615731520711,-0.40854218640146,-2.01966326326088,,0.80586998933958
0.013991945,0.03952218,0.015765421,0.0052349814,0.01742075089,0.003579651507,0.07270835189,0.022806577907,0.313672051616628,0.522449988594007,0.600274226020379,30.9753080708588,,0.761224994297003,0.238775005702997,-0.393605162602356,-2.06627626764627,,0.792997215248455
0.019822102,0.065280296,0.016018901,0.006872964,0.01617845384,0.006713411164,0.09747765084,0.033408477164,0.342729609055072,0.48950316319268,0.557616395136026,29.1447541181535,,0.74475158159634,0.25524841840366,-0.425168812620985,-1.97002607313107,,0.819491185025594
0.021047715,0.04721248,0.026683938,0.008817534,0.0275291548,0.007972317199,0.1014255728,0.037837566199,0.373057456363707,0.456603283956256,0.513052552211814,27.1602072594078,,0.728301641978128,0.271698358021872,-0.457391997135874,-1.87992224806454,,0.843891130549634
0.021665227,0.051052533,0.021211002,0.0058249426,0.0212141785,0.005821766104,0.0934777135,0.033311935704,0.356362329123508,0.474532252228219,0.537571200483469,28.2611945974767,,0.73726612611411,0.26273387388589,-0.439742621397683,-1.92832587790761,,0.83084386698221
0.025585497,0.04625018,0.031213416,0.012157228,0.03507103699,0.008299607008,0.11253463299,0.046042332008,0.409139220386416,0.419306177179256,0.46042050130099,24.722312287082,,0.709653088589628,0.290346911410372,-0.49481415432946,-1.78415040755466,,0.869168953222819
0.020631844,0.05045969,0.024410902,0.01056305,0.02587740456,0.009096547436,0.10074799656,0.040291441436,0.399923004047079,0.428650000191539,0.473796187085864,25.3514157559327,,0.71432500009577,0.28567499990423,-0.485347480931567,-1.8075533067486,,0.863068630095221
0.020683633,0.069894254,0.02556553,0.009955801,0.02634567568,0.009175655318,0.12180545968,0.039815089318,0.326874422727847,0.507301644935104,0.580915433321269,30.1529651378589,,0.753650822467552,0.246349177532448,-0.408031838469529,-2.02122343984713,,0.805440262671153
0.027682265,0.09919786,0.032840345,0.014430245,0.03470595807,0.01256463193,0.16674416307,0.05467714193,0.327910380329453,0.506125736816518,0.579394382092777,30.087761532864,,0.753062868408259,0.246937131591741,-0.409157783569522,-2.01778430605562,,0.806387402834637
0.018373849,0.04138931,0.0246678,0.010176082,0.02506945121,0.009774430792,0.09112656121,0.038324361792,0.420561922705302,0.407893572278231,0.443929478971028,23.9378457796009,,0.703946786139115,0.296053213860885,-0.506461720392465,-1.7560715795967,,0.876412735282127
0.02070458,0.07039898,0.025973376,0.011978126,0.02882653244,0.009124969558,0.12519888844,0.041807675558,0.33393008579334,0.499328953818837,0.570551683033177,29.7069922487876,,0.749664476909419,0.250335523090582,-0.415683053687067,-1.99806506814285,,0.811809483004984
0.029418375,0.050811797,0.022866953,0.010383818,0.02488680028,0.008363970719,0.09856555028,0.048166163719,0.488671382467526,0.343479846226996,0.34854963079096,19.2159815550329,,0.671739923113498,0.328260076886502,-0.574025320603854,-1.60708879541873,,0.913138816275223
0.01662973,0.060109153,0.023869816,0.0050251433,0.0240929665,0.004801992805,0.1080719355,0.026456866105,0.244807923376185,0.606673577860569,0.699667504675918,34.9792325779289,,0.803336788930285,0.196663211069716,-0.315923148421277,-2.34620099070887,,0.715204108249249
0.020124221,0.08367818,0.033004113,0.008342727,0.03388481197,0.00746202803,0.15056710497,0.03592897603,0.238624339872635,0.614694573340659,0.708396292464173,35.3136154497666,,0.807347286670329,0.19265271332967,-0.308738701457538,-2.37592558976354,,0.706987864449208
0.013918388,0.06592082,0.021659277,0.004797922,0.02177695015,0.004680248849,0.10935704715,0.023396558849,0.213946512444763,0.647519045935728,0.742799144646985,36.6049333857115,,0.823759522967864,0.176240477032136,-0.279704856576568,-2.5043827897713,,0.671783156765674
0.018223112,0.0654404,0.025888663,0.0065918756,0.0262199153,0.006260623296,0.1175489783,0.031075610896,0.264363088011629,0.581824097020463,0.671812583532361,33.8937025534191,,0.790912048510232,0.209087951489768,-0.338410822734124,-2.25781816460393,,0.739735771920102
0.019641157,0.061164647,0.026434302,0.007900839,0.02702238924,0.007312751755,0.11462133824,0.034854747755,0.30408603049128,0.533641150382197,0.614291141651357,31.5620376122114,,0.766820575191099,0.233179424808901,-0.383039047229335,-2.10048760067029,,0.783512713059576
0.015124467,0.04957502,0.017546613,0.0058867494,0.0184573317,0.004976030702,0.0855789647,0.025987247102,0.303663957528572,0.534137680535028,0.614907375914326,31.5876649593002,,0.767068840267514,0.232931159732486,-0.382572037294866,-2.10202444982291,,0.783086081849845
0.0154481605,0.035958048,0.01800938,0.0044566416,0.01855631753,0.003909704068,0.07252374553,0.023814506168,0.328368398432331,0.505606428427756,0.578721819014079,30.0589030090777,,0.752803214213878,0.247196785786122,-0.40965530699025,-2.01626811038524,,0.806804827992323
0.015412455,0.044032477,0.012302717,0.0054959566,0.0130032519,0.0047954217,0.0693384459,0.0257038333,0.370701029801996,0.459107388493688,0.516509431566848,27.3167801092938,,0.729553694246844,0.270446305753156,-0.45491393227136,-1.88658590421053,,0.842104328132645
0.01723948,0.040470324,0.014141991,0.0050707157,0.01425612223,0.004956584474,0.06886843723,0.027266780174,0.395925641276527,0.432741072204295,0.479614532557419,25.6230531434208,,0.716370536102148,0.283629463897852,-0.481222093539838,-1.81792068497788,,0.860349198422425
0.016009312,0.050721683,0.020816803,0.005722498,0.02121112911,0.005328171891,0.09274961511,0.027059981891,0.291753037022387,0.548283567120685,0.632259582945918,32.3035132020165,,0.774141783560342,0.225858216439657,-0.369330275666769,-2.14651069671463,,0.770721075856118
0.022016479,0.10520349,0.02756579,0.009284293,0.02815343425,0.008696648747,0.16092271425,0.039997420747,0.248550497879761,0.601857516693414,0.694365111982124,34.7747646942445,,0.800928758346707,0.199071241653293,-0.320254172541583,-2.32864327423516,,0.720066684738664
0.014412136,0.06989612,0.01658283,0.01227554,0.01813869241,0.01071967759,0.10461764241,0.03740735359,0.357562574803582,0.473228591536098,0.535806893268956,28.1827127669619,,0.736614295768049,0.263385704231951,-0.441018698418737,-1.92475105222906,,0.8318125893188
